date_日期,price_价格,title_名称,lowerPrice_最低价格,lowerDate_最低价格日期,itemurl_商品链接
2024-01-23,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-23,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-24,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-24,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-25,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-25,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-26,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-26,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-27,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-27,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-28,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-28,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-29,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-29,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-30,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-30,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-31,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-01-31,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-01,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-01,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-02,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-02,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-03,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-03,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-04,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-04,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-05,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-05,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-06,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-06,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-07,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-07,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-08,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-08,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-09,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-09,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-10,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-10,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-11,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-11,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-12,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-12,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-13,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-13,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-14,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-14,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-15,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-15,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-16,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-16,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-17,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-17,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-18,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-18,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-19,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-19,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-20,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-20,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-21,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-21,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-22,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-23,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-24,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-24,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-25,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-25,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-26,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-26,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-27,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-27,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-28,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-28,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-29,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-02-29,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-01,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-01,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-02,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-02,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-03,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-03,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-04,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-04,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-05,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-05,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-06,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-06,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-07,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-07,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-08,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-08,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-09,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-09,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-10,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-10,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-11,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-11,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-12,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-12,8999.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-13,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-13,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
2024-03-14,9499.0,华硕天选5 Pro 锐龙版 16英寸电竞游戏本 笔记本电脑(R9-7940HX 16G 1T RTX4070 2.5K 165Hz 高色域)青,8799.0,2024-06-18,http://item.jd.com/100089737202.html
